track_name,track_artist,track_popularity,playlist_genre,energy,danceability,valence,acousticness,loudness,tempo,popularity_tier
My Son John,Smokey Bastard,49,punk,0.506,0.828,0.897,0.87,-10.297,113.77,low
The Cruel Wars,The Dreadnoughts,47,punk,0.482,0.83,0.741,0.767,-9.063,104.717,low
Rose Tattoo,Dropkick Murphys,59,punk,0.912,0.323,0.609,0.0219,-2.059,108.084,low
Arrive On St. Patrick's Day,Sir Reg,45,punk,0.957,0.581,0.961,0.119,-2.324,144.889,low
Salty Dog,Flogging Molly,48,punk,0.934,0.373,0.776,0.00742,-6.581,79.949,low
A Fistful O' Roses,The Rumjacks,44,punk,0.973,0.405,0.81,0.00292,-2.835,151.18,low
Drunken Sailor,Blaggards,43,punk,0.752,0.461,0.897,0.0211,-8.738,141.085,low
The State Of Massachusetts,Dropkick Murphys,55,punk,0.967,0.398,0.611,0.000945,-3.232,111.676,low
Fight Song,The Stanfields,43,punk,0.903,0.461,0.828,0.00538,-6.124,149.881,low
The Worst Day Since Yesterday,Flogging Molly,44,punk,0.489,0.347,0.361,0.287,-7.662,136.16,low
"Cheer Up Love (Worse Things Happen at Sea), Pt. 3",Smokey Bastard,42,punk,0.906,0.576,0.801,0.0507,-5.483,89.963,low
How To Fly,Sticky Fingers,67,reggae,0.644,0.677,0.536,0.161,-9.337,151.065,low
Smokin' Love (with Collie Buddz),"Stick Figure, Collie Buddz",65,reggae,0.624,0.763,0.851,0.408,-7.454,82.524,low
Doin' Time,Sublime,66,reggae,0.757,0.708,0.552,0.0362,-5.121,80.976,low
Love Me Easy,"ANORA, Stick Figure, Walshy Fire",49,reggae,0.651,0.677,0.434,0.0706,-7.245,85.091,low
That's Not True,"Skip Marley, Damian Marley",50,reggae,0.728,0.71,0.859,0.153,-4.736,133.999,low
Falling Down (with Nick Hexum of 311),"Tropidelic, 311",48,reggae,0.771,0.655,0.703,0.0924,-4.606,139.989,low
This Joint,Slightly Stoopid,50,reggae,0.726,0.781,0.961,0.241,-5.733,74.995,low
Warning (feat. Stick Figure),"Pepper, Stick Figure",50,reggae,0.527,0.801,0.52,0.0192,-7.191,76.022,low
Feeling Good,Dirty Heads,45,reggae,0.803,0.624,0.846,0.0154,-4.704,96.014,low
Gold Snafu,Sticky Fingers,60,reggae,0.849,0.66,0.839,0.00458,-5.97,102.003,low
World on Fire (feat. Slightly Stoopid),"Stick Figure, Slightly Stoopid",62,reggae,0.538,0.869,0.742,0.333,-6.239,141.017,low
Sounds Of Summer (with Slightly Stoopid),"The Movement, Slightly Stoopid",50,reggae,0.65,0.674,0.793,0.0323,-6.021,77.6,low
Guajira Linda,"Putumayo, Cuba Quartet",37,jazz,0.392,0.774,0.963,0.406,-12.751,117.644,low
Congo Mulence,"Machito & His Orchestra, Candido Camero, Paul Cohen, Curtis Fuller, Joe Newman, Herbie Mann, Cannonball Adderley, Doc Cheatham",31,jazz,0.477,0.802,0.785,0.823,-12.882,117.403,low
Jive Samba,Los Poboycitos,29,jazz,0.531,0.707,0.947,0.0172,-9.62,123.195,low
El Sabroson,Poncho Sanchez,34,jazz,0.449,0.634,0.791,0.565,-13.302,120.753,low
Adios Guajira,Jesús Alejandro El Niño,29,jazz,0.485,0.847,0.696,0.472,-10.652,120.001,low
Cha Cha Cha,Tito Puente,32,jazz,0.379,0.7,0.545,0.8,-12.316,122.509,low
La Melodía,"Putumayo, Guaschara",31,jazz,0.589,0.857,0.925,0.612,-6.889,120.005,low
Bessoka - Version Courte,Manu Dibango,28,jazz,0.47,0.779,0.678,0.581,-12.726,103.728,low
Hægt en bítandi,Tómas R. Einarsson,32,jazz,0.423,0.799,0.852,0.275,-10.155,127.942,low
Requiem de l'Amour,Mel Malonga,27,jazz,0.412,0.73,0.75,0.757,-13.887,140.046,low
Chan Chan,Armando Garzon,30,jazz,0.605,0.662,0.576,0.0323,-10.289,154.781,low
Píntame un Son,"Putumayo, Dany Martinez & His Charanga",28,jazz,0.67,0.716,0.97,0.512,-9.614,163.227,low
Condena,"Francisco Canaro, Roberto Maida",19,latin,0.209,0.662,0.807,0.864,-12.024,128.222,low
La Maleva,"Francisco Canaro, Orquesta Francisco Canaro",14,latin,0.356,0.524,0.696,0.889,-6.831,134.7,low
Mi Dolor,Alfredo De Angelis,14,latin,0.399,0.645,0.849,0.811,-9.095,121.014,low
Bahia Blanca,Carlos Di Sarli,21,latin,0.266,0.463,0.54,0.849,-11.204,116.479,low
El escondite de Hernando,Florindo Sassone Y Su Orquesta,26,latin,0.332,0.567,0.427,0.601,-9.627,115.803,low
A la Gran Muñeca,Alberto Di Paulo,15,latin,0.281,0.511,0.528,0.911,-8.761,112.087,low
Yunta de Oro,Color Tango,23,latin,0.257,0.527,0.488,0.742,-9.949,117.325,low
Buscándote,Romántica Milonguera,26,latin,0.359,0.53,0.724,0.783,-8.459,121.875,low
Oigo Tu Voz,Romántica Milonguera,26,latin,0.339,0.593,0.602,0.837,-6.827,123.064,low
To Vals Tou Gamou - Remastered,Orchestra Eleni Karaindrou,40,latin,0.244,0.36,0.538,0.297,-14.016,157.413,low
Iko Iko,The Dixie Cups,51,world,0.664,0.914,0.946,0.431,-10.437,101.9,low
La danse de Mardi Gras,The Balfa Brothers,33,world,0.264,0.56,0.916,0.531,-16.773,90.895,low
Sunrise,Tab Benoit,39,world,0.377,0.7,0.319,0.201,-7.258,96.105,low
I'm Coming Home (To See My Mother),Clifton Chenier,26,world,0.428,0.307,0.403,0.0578,-8.418,67.559,low
Vibrator,Travis Matte And The Zydeco Kingpins,26,world,0.841,0.462,0.747,0.0343,-4.92,175.808,low
Put n' Work,Chris Ardoin,30,world,0.778,0.693,0.976,0.11,-7.807,149.956,low
My Toot Toot,Rockin' Sidney,26,world,0.649,0.789,0.973,0.29,-10.496,167.366,low
Overcome,"Keith Frank, The Soileau Zydeco Band",26,world,0.89,0.76,0.931,0.115,-5.152,77.278,low
Beast Of Burden,Buckwheat Zydeco,23,world,0.393,0.414,0.517,0.215,-12.353,172.226,low
I Got Loaded,Lil' Bob & the Lollipops,31,world,0.33,0.536,0.961,0.822,-13.939,177.976,low
Valse a Bamboula,Latché Swing,40,world,0.337,0.776,0.734,0.96,-7.236,96.059,low
Amor del Bajo Corrales,Cafe Accordion Orchestra,44,world,0.384,0.436,0.704,0.505,-13.446,145.408,low
Lucciola,Patrick Saussois,40,world,0.34,0.85,0.781,0.807,-12.183,121.01,low
Quel temps fait-il à Paris ?,Gus Viseur,29,world,0.0987,0.497,0.412,0.989,-18.567,78.926,low
Il battagliero - Valzer,Riccardo Tesi,30,world,0.675,0.804,0.821,0.792,-8.997,105.138,low
Fiesta de negritos - Remastered,Lucho Bermúdez,48,world,0.619,0.6,0.889,0.0982,-10.252,99.444,low
To Nie Vetier,Stars Of St. Petersburg,29,world,0.338,0.368,0.202,0.872,-11.419,105.677,low
Poso Lipame - Remix,"Sofia Vebo, Imam Baildi",29,world,0.394,0.696,0.543,0.0554,-7.454,82.643,low
A Vaibele A Tsnien,Dave Tarras,11,world,0.394,0.436,0.829,0.961,-7.924,197.358,low
Paris au mois de Septembre,Tatiana Eva-Marie,23,world,0.309,0.62,0.595,0.91,-14.296,131.552,low
La Zingara,Cafe Accordion Orchestra,26,world,0.478,0.472,0.724,0.617,-5.847,142.934,low
Say What,"Rampa, Adam Port, &ME, chuala, Keinemusik",60,electronic,0.721,0.756,0.571,0.0965,-9.453,119.995,low
Gabriel,"Hydawai, CMC$, Benji (UK)",63,electronic,0.851,0.669,0.0825,0.0913,-5.008,122.971,low
CORAÇAO - 20th Anniversary Mix,"Jerry Ropero, HUGEL, Mijangos, Jesús Fernández",63,electronic,0.865,0.764,0.177,0.0118,-6.907,125.997,low
Another Life - Marten Lou Remix,"Naomi Sharon, Marten Lou",61,electronic,0.826,0.642,0.501,0.00406,-5.247,121.009,low
La Verdolaga (feat. Totó La Momposina),"HUGEL, Totó La Momposina",62,electronic,0.954,0.772,0.396,0.00444,-6.176,123.943,low
Gorah,"Nitefreak, Emmanuel Jal",67,electronic,0.755,0.597,0.114,0.000135,-7.341,120.036,low
Pasilda - Knee Deep Mix,"Afro Medusa, Knee Deep",64,electronic,0.783,0.714,0.539,0.000178,-5.979,127.01,low
Papi (Bhabi),Eden Shalev,59,electronic,0.656,0.672,0.338,0.000577,-8.313,119.003,low
Nothing On Me,"Maz, APACHE (FR), MAXI MERAKI, Tabia",59,electronic,0.745,0.692,0.302,0.00184,-7.785,122.015,low
Makeda,Alice DiMar,57,electronic,0.739,0.578,0.123,0.000969,-9.019,122.986,low
Andalucia,"HUGEL, GROSSOMODDO",62,electronic,0.812,0.662,0.0977,0.00396,-7.719,119.994,low
Baiana - Radio Edit,Space Motion,56,electronic,0.873,0.735,0.348,0.00273,-3.971,121.999,low
Hey Hey - Jack Back Remix,"Dennis Ferrer, Jack Back, David Guetta",55,electronic,0.777,0.672,0.446,0.00535,-7.994,122.021,low
Ode Ireti - Nitefreak Remix,"&friends, Nitefreak, eL-Jay, Oluwadamvic",59,electronic,0.708,0.675,0.586,0.0132,-7.42,119.988,low
Sawa,"Ahmed Spins, Idd Aziz",51,electronic,0.714,0.696,0.067,0.0991,-9.122,123.946,low
Yumi - edit,Notre Dame,50,electronic,0.811,0.645,0.196,0.00822,-6.177,122.013,low
Milkshake 20 - Alex Wann Remix,"Kelis, Alex Wann",63,electronic,0.901,0.625,0.12,0.486,-9.194,118.006,low
Banho de Folhas - Maz Remix,"Luedji Luna, Maz",59,electronic,0.914,0.754,0.346,0.0275,-8.151,126.001,low
Halele - Alex Wann Remix,"&friends, Samuel Cosmic, Oluwadamvic, Alex Wann",57,electronic,0.911,0.617,0.454,0.161,-7.846,119.998,low
Somebody’s Watching Me,"ItsArius, Lynnic, Dinia",54,electronic,0.653,0.652,0.0745,0.428,-9.869,120.051,low
It's Not Right - Radio Edit,"Gianni Romano, Emanuele Esposito, Helen Tesfazghi",50,electronic,0.726,0.7,0.122,0.132,-9.583,122.978,low
Your Voice - Adam Port Remix,"Caiiro, AWEN, Adam Port",63,electronic,0.816,0.701,0.207,0.0112,-10.55,121.983,low
Anchor Point,"Ahmed Spins, Stevo Atambire",66,electronic,0.794,0.679,0.389,0.389,-9.803,123.025,low
Dancing Nihilist,Pathetic,48,electronic,0.878,0.521,0.563,0.158,-4.424,129.996,low
Xtal,Aphex Twin,62,electronic,0.505,0.51,0.318,0.342,-13.053,114.532,low
̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉,⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ,35,electronic,0.8,0.655,0.108,0.0337,-11.549,121.873,low
Adrift,Yamaneko,37,electronic,0.128,0.571,0.263,0.949,-18.872,129.995,low
awakenin,RAMZi,36,electronic,0.444,0.465,0.957,0.907,-23.11,177.954,low
Night Arp Blues,Indian Wells,36,electronic,0.306,0.643,0.211,0.958,-18.385,120.024,low
Sink,7038634357,32,electronic,0.237,0.365,0.796,0.985,-28.82,76.739,low
Red Curbs Loop (Stuff I Dream About),Teebs,32,electronic,0.665,0.265,0.188,0.107,-9.731,179.42,low
Vizion - Centered,Machinedrum,35,electronic,0.404,0.254,0.112,0.889,-14.197,149.846,low
Memory Arc,Rival Consoles,48,electronic,0.204,0.126,0.0393,0.811,-21.014,79.158,low
Sol,Dinamarca,27,electronic,0.923,0.633,0.199,0.474,-3.974,94.989,low
2008,Pathetic,46,electronic,0.914,0.525,0.96,0.00679,-4.964,134.994,low
Pulsewidth,Aphex Twin,55,electronic,0.486,0.765,0.303,0.42,-14.671,119.319,low
()vȯ)) ̷̨ʅ(۝ʅ(Ɵʅ():::()̵̳̗̊(Ɵʅ()vȯ)) ̷̨ʅ,⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ,37,electronic,0.93,0.852,0.236,0.0127,-7.02,129.028,low
Heroine,Dimitri Vegas & Like Mike,59,electronic,0.988,0.508,0.273,0.0933,-4.262,79.147,low
Falling In Love,"Hardwell, Outsiders",62,electronic,0.851,0.219,0.152,0.1,-3.706,159.957,low
WELCOME 2 DA RECORDSHOP,Rooler,56,electronic,0.992,0.574,0.41,0.0129,-2.363,159.991,low
DON'T SLEEP,"Slaughterhouse, N-Vitral, Deadly Guns",61,electronic,0.898,0.531,0.297,0.0761,-0.892,169.913,low
The Age Of Love - Brennan Heart & ANDY SVGE Remix,"Age Of Love, Brennan Heart, ANDY SVGE",52,electronic,0.974,0.495,0.316,0.000396,-2.801,150.008,low
New Perspective,"Frontliner, The Prophet",46,electronic,0.911,0.427,0.227,0.0289,-1.028,154.986,low
Ride Or Die,"Ran-D, Rebelion",55,electronic,0.951,0.422,0.263,0.00552,-1.785,155.01,low
Redemption & Rage,"Radical Redemption, Act of Rage, GLDY LX",53,electronic,0.935,0.529,0.699,0.0279,-0.993,157.992,low
Off My Face,"Toneshifterz, Colin Hennerz, Audiofreq, Code Black, 3Blokes",41,electronic,0.895,0.695,0.776,0.00125,-4.263,154.999,low
Do What I Wanna Do - Rave Mix,"LNY TNZ, Lil Jon",46,electronic,0.96,0.598,0.0903,0.0273,-1.194,156.952,low
Defiance,"Wildstylez, Sound Rush",52,electronic,0.726,0.342,0.155,0.00756,-6.274,154.984,low
Wanna Play?,The Prophet,60,electronic,0.996,0.569,0.461,0.198,-0.45,100.02,low
Drop That,Lil Texas,50,electronic,0.977,0.633,0.404,0.00131,1.075,92.5,low
Live Forever,Headhunterz,57,electronic,0.877,0.337,0.125,0.00575,-5.74,155.063,low
Save Me,"Sub Zero Project, Rebelion",57,electronic,0.902,0.432,0.211,0.00253,-5.566,153.064,low
Turn The Tide,"Felix Harrer, Jerome",60,electronic,0.917,0.584,0.411,0.0156,-4.989,150.086,low
Woops - Dimitri Vegas & Junkie Kid Remix,"Dj Bountyhunter, Dimitri Vegas, Junkie Kid",52,electronic,0.987,0.688,0.276,0.104,-6.85,157.275,low
Keep on Moving,Jordiz,59,electronic,0.95,0.497,0.557,0.0699,-2.087,150.024,low
Crossover,"Da Tweekaz, Used, LePrince",53,electronic,0.966,0.402,0.781,0.00482,-2.273,154.973,low
Now We Are Free,"Brennan Heart, Timmy Trumpet, Blademasterz",55,electronic,0.682,0.237,0.0856,0.00351,-5.343,149.996,low
Open Sesame (Abracadabra) - D-Block & S-te-Fan Remix,"Maddix, Leila K, D-Block & S-te-Fan",52,electronic,0.995,0.544,0.0782,0.0323,-2.918,155.046,low
TAKE ME AWAY,"Rooler, Sickmode, Paul Elstak",59,electronic,0.91,0.432,0.249,0.000751,-3.902,180.059,low
Moonlight Shadow,"W&W, Groove Coverage",59,electronic,0.92,0.457,0.39,0.0137,-4.309,145.176,low
Ratata - Outsiders Remix,"La Fuente, Outsiders",58,electronic,0.991,0.624,0.301,0.00869,-1.28,160.029,low
Dangerous,"Basswell, So Juice",58,electronic,0.959,0.771,0.361,0.129,-0.75,159.97,low
Hard Beat,"TNT, Darren Styles, Technoboy, Tuneboy",57,electronic,0.998,0.522,0.124,0.000894,-3.728,160.02,low
Behind Enemy Lines,"Ran-D, D-Block & S-te-Fan",57,electronic,0.963,0.452,0.154,0.0164,-2.786,154.974,low
Weekend!,Jordiz,57,electronic,0.944,0.5,0.404,0.0378,-1.975,150.065,low
Burning Down,Dual Damage,56,electronic,0.97,0.533,0.386,0.06,-0.317,159.944,low
DOWN DOWN,"Sickmode, Rooler",56,electronic,0.909,0.577,0.929,0.141,-3.746,159.898,low
Hit The Floor,"Bloodlust, Holy Priest",56,electronic,0.993,0.599,0.182,0.0894,-1.494,159.915,low
Gimme Bass,Outsiders,56,electronic,0.914,0.394,0.0864,0.00732,-3.048,154.955,low
FCK DAT!,"Rooler, Kronos",56,electronic,0.98,0.445,0.209,0.00321,-2.042,159.991,low
Anadrol,Yosuf,56,electronic,0.966,0.3,0.17,0.00106,-3.671,89.72,low
DLMD,"Darren Styles, TNT, Technoboy, Tuneboy",55,electronic,0.99,0.487,0.161,0.000595,-2.282,160.046,low
I Like To Move It,"AXMO, le Shuuk, LePrince",55,electronic,0.905,0.509,0.217,0.00573,-3.696,149.965,low
Rave Mozart,"W&W, Vini Vici",55,electronic,0.936,0.636,0.141,0.0198,-6.463,160.04,low
Trip to Valhalla,Dr. Peacock,54,electronic,0.988,0.567,0.0634,0.0232,-2.879,100.025,low
Melody Of The World,"Dimitri Vegas & Like Mike, Loic D, Ronald-V",54,electronic,0.896,0.332,0.173,0.0218,-4.649,165.054,low
GO STUPID,Sickmode,54,electronic,0.864,0.557,0.464,0.0151,-4.574,160.04,low
I Want It All,Da Tweekaz,54,electronic,0.925,0.498,0.585,0.0284,-4.161,154.915,low
I Like To Party,"AXMO, DJ Junior (TW)",54,electronic,0.803,0.553,0.368,0.00232,-5.066,154.952,low
Come With Me,"W&W, Harris & Ford, Special D.",54,electronic,0.989,0.676,0.553,0.0442,-2.731,145.019,low
See You Tomorrow,Evgeny Grinko,67,classical,0.028,0.639,0.4,0.971,-29.729,130.02,low
Camping,Jóhann Jóhannsson,64,classical,0.107,0.367,0.146,0.862,-20.273,129.368,low
Ultraviolet,James Heather,62,classical,0.0621,0.248,0.0398,0.988,-31.174,68.537,low
Dreamy,Hania Rani,57,classical,0.0696,0.495,0.276,0.96,-31.384,95.193,low
Reflections,Borrtex,60,classical,0.134,0.567,0.0642,0.99,-25.988,134.986,low
Beving: Ala,Joep Beving,64,classical,0.116,0.324,0.299,0.986,-22.841,79.487,low
Cornfield Chase - Piano-Cello Version,"Michael Forster, Anna Stevens",55,classical,0.216,0.325,0.109,0.977,-17.214,99.635,low
Le début du bonheur - Instrumental,Daprinski,60,classical,0.232,0.287,0.47,0.904,-15.804,171.226,low
Le Onde,Ludovico Einaudi,55,classical,0.154,0.242,0.0489,0.975,-26.525,123.077,low
Upper Egypt & Lower Egypt - Medley,Pharoah Sanders,15,jazz,0.341,0.374,0.288,0.576,-17.532,107.098,low
Mantra,Alice Coltrane,22,jazz,0.563,0.333,0.158,0.645,-11.324,108.622,low
Been So Long,"Neon Vectors, Macross 82-99",40,funk,0.838,0.672,0.812,0.148,-10.685,125.006,low
FUTURE//PAST,Remlarr,36,funk,0.846,0.742,0.481,0.0296,-7.296,122.433,low
Love,BarbWalters,33,funk,0.901,0.598,0.656,0.00447,-5.332,120.002,low
I'm Attached To You,ED.,32,funk,0.771,0.726,0.251,0.000145,-7.76,125.021,low
Whatever Man,CHANCE デラソウル,33,funk,0.947,0.513,0.36,0.000598,-6.678,123.825,low
Excuses - 2023 Remaster,"Tupperwave, Meltnet",29,funk,0.553,0.846,0.463,0.392,-7.653,101.018,low
HELLO TODAY!!,yuugen,20,funk,0.789,0.734,0.652,0.0345,-8.474,139.918,low
They Should've Let Me Host Family Feud,Engelwood,28,funk,0.921,0.78,0.823,0.00954,-7.219,121.008,low
Fly with Me,サクラSAKURA-LEE,37,funk,0.835,0.88,0.622,0.000374,-9.271,119.002,low
So Sunny,SUPERCAT64 ビンクス猫,31,funk,0.581,0.936,0.828,0.000779,-10.544,123.952,low
Million Miles Away - Edit,"Vantage, Milk Talk",31,funk,0.846,0.685,0.765,0.0154,-6.108,108.01,low
Night Cross,"Zai Kowen, Brayan Rojitas",27,funk,0.732,0.732,0.374,0.0011,-9.566,128.05,low
There's Something,"Neon Vectors, Macross 82-99, Vantage",31,funk,0.893,0.649,0.813,0.00368,-9.227,123.798,low
New Romantic (feat. Maki Nomiya),"Night Tempo, Maki Nomiya",29,funk,0.93,0.707,0.964,0.114,-8.479,123.982,low
Stasis,BarbWalters,27,funk,0.935,0.666,0.822,0.0334,-4.99,118.022,low
Lvst,Flammy,25,funk,0.841,0.854,0.139,0.00753,-7.504,108.082,low
Downtown,Kouek,31,funk,0.581,0.651,0.681,0.00118,-8.5,123.844,low
Nu Diskette,DUCAT,25,funk,0.628,0.679,0.744,0.000978,-9.078,120.013,low
Yuu-Huu,"Night Tempo, JEF",28,funk,0.864,0.773,0.759,0.0677,-8.639,110.104,low
Green Path,Rhodes Rodosu,29,funk,0.719,0.71,0.857,0.00155,-4.868,115.0,low
Fun Tonight,Macross 82-99,51,funk,0.938,0.612,0.595,2.51e-05,-7.253,129.994,low
50//50 - Edit,Vantage,46,funk,0.676,0.809,0.548,0.0561,-7.803,124.013,low
Radiant Memories,TANUKI,37,funk,0.866,0.633,0.825,0.00587,-6.025,110.038,low
It's Good to See You Again!!,Adrianwave,37,funk,0.757,0.707,0.905,0.00345,-9.052,124.986,low
City Nightlife - Original Mix,"architecture in tokyo, Macross 82-99",35,funk,0.937,0.53,0.301,0.0025,-5.143,119.961,low
Starlight,Andora,34,funk,0.907,0.617,0.607,0.000245,-4.58,128.012,low
Sunset On The Shore,Android Apartment,34,funk,0.689,0.696,0.968,0.000325,-8.777,125.941,low
Dolce Disco,Superflat,25,funk,0.923,0.738,0.435,0.173,-4.88,115.984,low
Resonance - Slowed & Reverb,noturgf,62,electronic,0.457,0.652,0.0733,0.841,-13.775,113.974,low
SimpsonWave1995,FrankJavCee,65,electronic,0.375,0.661,0.645,0.0566,-10.134,169.951,low
Equinox,admo,52,electronic,0.515,0.671,0.0984,0.815,-16.738,105.001,low
School Rooftop - Slowed Down Version,"Hisohkah, WMD",62,electronic,0.255,0.74,0.231,0.275,-7.293,142.568,low
5:32pm,The Deli,59,electronic,0.181,0.686,0.647,0.652,-14.133,86.393,low
Goth (Slowed + Reverb),Sidewalks and Skeletons,67,electronic,0.599,0.377,0.0545,0.00303,-10.281,94.322,low
Thelema,Øfdream,59,electronic,0.855,0.606,0.422,0.447,-8.923,142.026,low
aquatic ambience,Scizzie,57,electronic,0.118,0.251,0.049,0.898,-22.077,139.688,low
Memory Reboot,"VØJ, Narvent",61,electronic,0.894,0.469,0.456,0.00024,-6.341,81.377,low
distorted memories,"Øneheart, reidenshi",67,electronic,0.222,0.382,0.212,0.929,-24.021,75.048,low
Suffocation,Crystal Castles,68,electronic,0.705,0.543,0.163,0.00251,-5.779,119.942,low
Mbappe - Remix,"Eladio Carrion, Future",47,latin,0.68,0.729,0.504,0.219,-5.502,130.019,low
Full of Diamonds,YOVNGCHIMI,37,latin,0.721,0.596,0.841,0.829,-6.611,138.591,low
Demasia’o de Grande,Tempo,23,latin,0.651,0.741,0.36,0.154,-7.241,139.927,low
6PM EN MALLORCA,Eladio Carrion,50,latin,0.541,0.662,0.167,0.449,-7.236,140.021,low
"Danger (with DJ Drama, G Herbo & Sugarhill Ddot)","YOVNGCHIMI, DJ Drama, G Herbo, Sugarhill Ddot",31,latin,0.648,0.593,0.665,0.233,-6.84,140.819,low
Fulete,"Cazzu, Brray, Luar La L, Ankhal",35,latin,0.684,0.795,0.571,0.425,-4.413,139.654,low
La 2blea,Anuel AA,51,latin,0.712,0.495,0.386,0.414,-6.509,143.989,low
Los Palos,"De La Ghetto, Luar La L, YOVNGCHIMI",39,latin,0.801,0.829,0.692,0.415,-3.4,121.804,low
Bape (Remix),"Jovaan, KEVVO, Ñengo Flow, Brray, YOVNGCHIMI, Jon Z",28,latin,0.73,0.83,0.734,0.187,-5.616,140.041,low
REDBULL,"Eladio Carrion, Beny Jr",49,latin,0.559,0.801,0.755,0.502,-9.192,140.083,low
AL CAPONE,Eladio Carrion,41,latin,0.636,0.802,0.482,0.462,-7.35,141.903,low
Holy Shit - Remix,"Ankhal, JHAYCO",41,latin,0.659,0.689,0.441,0.221,-7.974,142.044,low
IVIMA,"Shake Da Block, 0contactos",18,latin,0.49,0.87,0.528,0.0558,-10.947,111.976,low
Verde Y Azul (feat. Piero47),"Pablo Chill-E, Piero47",41,latin,0.78,0.733,0.558,0.459,-5.986,139.849,low
Dame Luz,Brytiago,26,latin,0.641,0.732,0.747,0.271,-7.627,150.058,low
Wag1,Akapellah,39,latin,0.84,0.728,0.598,0.164,-4.575,141.958,low
PA' LA VUELTA,"Eladio Carrion, Morad",46,latin,0.624,0.467,0.107,0.101,-6.804,154.992,low
TATA - Remix,"Eladio Carrion, J Balvin, Daddy Yankee, Bobby Shmurda",43,latin,0.786,0.737,0.643,0.683,-5.268,140.042,low
Patrón,"Big Soto, Neutro Shorty, De La Ghetto, Noriel",32,latin,0.755,0.786,0.469,0.28,-2.827,139.923,low
"Skeem Set, Pt. 2","Milli Major, Jme, Scorcher, SeriousXSyikes, Crazy Titch",36,hip-hop,0.864,0.621,0.897,0.099,-5.91,142.689,low
Sticky,"Bashy, GRM Daily",38,hip-hop,0.741,0.542,0.189,0.0643,-7.875,108.088,low
Must Be Bored,"Big Zuu, D7, Crafty 893, Drifter",28,hip-hop,0.735,0.566,0.71,0.342,-9.475,93.374,low
#skeptacore pt.2,"Ryder, Skepta",48,hip-hop,0.622,0.794,0.658,0.315,-10.931,138.054,low
Eyes on Me,Skepta,40,hip-hop,0.785,0.86,0.856,0.0348,-4.633,137.056,low
Trenches,"Duke & Jones, Flowdan",38,hip-hop,0.882,0.865,0.719,0.116,-6.341,140.029,low
Young Money,LZee,37,hip-hop,0.74,0.767,0.946,0.0724,-11.585,135.026,low
Iniesta Flow,"namesbliss, scruz",37,hip-hop,0.613,0.563,0.42,0.813,-10.245,140.434,low
Knock Your Block Off,"Jme, Giggs",34,hip-hop,0.922,0.708,0.669,0.0439,-2.978,140.009,low
Energy Gang,"D Double E, Sir Spyro",28,hip-hop,0.798,0.713,0.655,0.00452,-5.072,140.198,low
Stuttering,"P Money, Silencer, Chip, Dizzee Rascal, D Double E",34,hip-hop,0.754,0.751,0.508,0.125,-3.677,140.04,low
MYWAY!,"ROMderful, KayFaraway",19,hip-hop,0.708,0.652,0.859,0.055,-6.616,90.999,low
VEX,slowthai,34,hip-hop,0.805,0.625,0.647,0.00649,-7.213,140.023,low
Hurdy Gurdy,"Big Narstie, Sir Spyro",33,hip-hop,0.595,0.789,0.406,0.052,-7.188,90.328,low
Who's Dat,"Silencer, Lil ambush, Lil Shakz, YaroAlways, Kai Nero, Shakes",25,hip-hop,0.811,0.435,0.487,0.0659,-2.969,171.723,low
Tekky,"Chip, Frisco, K-Trap, Krept",33,hip-hop,0.722,0.891,0.395,0.0145,-8.2,141.999,low
